review_id,book_id,customer_id,rating,review_title,review_date,verified_purchase,helpful_votes,total_votes
16519,4648,17400,4,Excellent read!,2023-12-01,True,4,11
16520,9313,5332,5,Best book I've read this year,2025-08-22,True,7,7
16521,1775,6423,4,Excellent read!,2025-02-18,True,6,9
16522,3261,15094,4,Couldn't put it down!,2024-10-13,True,6,14
16523,3327,14716,1,Not impressed,2025-05-07,False,2,11
16524,7408,12248,5,Highly recommended,2025-01-02,True,8,8
16525,1133,11014,4,Best book I've read this year,2024-01-08,True,7,16
16526,3193,1636,4,Couldn't put it down!,2025-06-03,True,9,12
16527,6653,17454,2,Disappointing,2025-05-19,True,5,5
16528,3787,2323,4,Best book I've read this year,2025-09-10,False,12,12
16529,9697,4136,3,It was okay,2024-08-08,True,6,15
16530,6495,16590,3,Average read,2024-04-01,True,5,14
16531,4986,2885,5,Excellent read!,2025-04-06,True,12,20
16532,7807,5429,4,Couldn't put it down!,2025-02-15,True,6,14
16533,9563,4468,5,Excellent read!,2024-05-04,True,8,10
16534,1540,7908,3,Decent book,2025-03-21,True,4,4
16535,8653,6425,4,Amazing story,2024-04-04,False,8,16
16536,1164,2174,4,Excellent read!,2025-02-11,False,7,12
16537,9055,18213,2,Waste of time,2024-11-11,False,1,3
16538,1987,2486,4,A masterpiece,2024-11-10,True,7,13
16539,5299,15923,3,Average read,2025-04-22,False,4,12
16540,6783,18324,5,A masterpiece,2025-04-19,True,14,18
16541,7362,9558,3,Worth reading,2023-12-31,True,6,11
16542,5996,838,5,Highly recommended,2024-11-16,False,9,12
16543,679,14323,3,Pretty good,2024-05-07,True,4,4
16544,471,13389,5,Excellent read!,2024-06-18,True,6,14
16545,6803,1849,4,Couldn't put it down!,2024-09-28,True,8,13
16546,3881,19961,5,Highly recommended,2024-09-29,False,6,13
16547,8399,14499,3,Worth reading,2024-02-15,True,7,16
16548,911,2299,3,Worth reading,2025-02-28,True,6,15
16549,7640,8947,5,Best book I've read this year,2025-09-30,True,7,15
16550,8465,11658,4,Couldn't put it down!,2024-09-15,True,4,13
16551,2432,12286,3,Average read,2025-03-02,True,7,11
16552,376,5962,3,Decent book,2024-09-27,True,7,7
16553,9457,1709,5,Amazing story,2024-05-25,True,8,10
16554,1667,18135,1,Not impressed,2024-02-11,True,2,2
16555,4687,7140,4,Amazing story,2024-10-07,True,6,13
16556,2713,18454,5,A masterpiece,2024-10-18,True,9,18
16557,284,1854,1,Not impressed,2025-04-17,True,3,5
16558,925,8469,4,Couldn't put it down!,2024-09-11,True,7,12
16559,4421,3122,4,Couldn't put it down!,2024-03-02,True,8,14
16560,7626,18326,3,Average read,2025-07-01,True,4,9
16561,504,17202,5,A masterpiece,2025-06-02,True,7,12
16562,6431,3188,4,A masterpiece,2025-07-26,False,4,9
16563,973,17969,2,Not impressed,2024-12-21,True,7,12
16564,4979,2316,3,It was okay,2025-01-12,True,9,16
16565,9996,1481,5,A masterpiece,2025-02-01,True,12,16
16566,1233,13680,5,A masterpiece,2023-12-01,True,5,12
16567,3103,14553,4,Excellent read!,2024-12-06,True,5,14
16568,5945,6589,5,A masterpiece,2024-03-13,True,6,15
16569,7489,3920,4,Amazing story,2025-06-12,True,8,13
16570,3427,16052,2,Disappointing,2024-07-27,True,2,5
16571,3206,6153,5,Best book I've read this year,2025-09-03,True,13,20
16572,2149,4063,3,Worth reading,2024-12-17,True,8,13
16573,5820,13440,1,Not what I expected,2023-11-06,False,0,2
16574,4596,17500,4,Excellent read!,2025-01-04,True,6,9
16575,7422,10323,3,Worth reading,2023-12-01,False,1,10
16576,4208,4540,4,Best book I've read this year,2023-11-06,False,9,18
16577,3820,6454,5,Couldn't put it down!,2025-06-09,False,10,18
16578,1117,4012,3,Decent book,2025-07-23,True,6,7
16579,3557,16427,4,Amazing story,2025-08-16,True,11,15
16580,6462,13649,3,Worth reading,2024-07-27,True,8,15
16581,2765,4930,4,Excellent read!,2025-01-27,True,7,16
16582,4305,19327,3,Not bad,2025-03-16,True,7,9
16583,7731,14143,4,A masterpiece,2024-07-18,True,6,13
16584,5652,3593,5,Couldn't put it down!,2025-05-22,True,16,21
16585,8947,1007,4,Best book I've read this year,2025-06-28,True,7,14
16586,4159,14180,4,Couldn't put it down!,2024-02-10,True,11,12
16587,8230,12346,5,Couldn't put it down!,2025-06-28,False,6,7
16588,6229,7386,4,Excellent read!,2024-12-19,True,9,14
16589,8179,4354,2,Overrated,2023-12-08,True,4,7
16590,8811,9868,3,Not bad,2024-08-15,False,7,8
16591,9157,5884,2,Waste of time,2024-11-10,True,0,5
16592,5969,1145,3,Worth reading,2024-11-26,True,9,13
16593,3376,13222,4,A masterpiece,2024-09-30,True,7,9
16594,1308,2031,4,Best book I've read this year,2024-06-28,True,13,14
16595,1688,14791,5,Excellent read!,2025-02-10,True,3,9
16596,139,18094,5,A masterpiece,2025-01-22,True,11,14
16597,2383,11122,5,Excellent read!,2024-12-31,True,8,11
16598,7692,3094,4,A masterpiece,2025-05-23,False,11,14
16599,9892,10034,4,Excellent read!,2024-09-04,True,5,11
16600,5525,7586,4,Best book I've read this year,2023-12-22,True,11,19
16601,9185,7755,3,Decent book,2025-01-23,False,5,8
16602,6478,6218,4,Couldn't put it down!,2025-08-13,True,7,9
16603,2800,2984,1,Not what I expected,2025-07-24,True,0,3
16604,8959,10546,4,Best book I've read this year,2024-07-08,True,9,9
16605,4809,10964,3,Pretty good,2025-05-17,True,5,14
16606,3006,398,5,Couldn't put it down!,2025-09-20,True,9,10
16607,1645,1035,4,Amazing story,2024-03-07,True,5,7
16608,3776,9970,5,Best book I've read this year,2024-10-05,True,9,14
16609,9595,5348,4,A masterpiece,2025-04-22,True,7,10
16610,7836,9197,1,Waste of time,2023-11-10,True,3,12
16611,5991,13414,3,Decent book,2025-01-20,True,5,13
16612,4865,17826,5,A masterpiece,2025-08-20,True,7,15
16613,3576,9724,3,It was okay,2025-02-22,True,9,10
16614,4040,2432,5,A masterpiece,2024-01-24,True,7,13
16615,970,7167,4,Highly recommended,2024-05-19,False,10,13
16616,2511,9961,4,Amazing story,2024-10-07,True,7,14
16617,1473,5133,5,Best book I've read this year,2025-06-27,False,12,17
16618,8867,8711,5,Highly recommended,2025-03-20,True,11,20
16619,6828,10055,5,Couldn't put it down!,2023-12-08,True,12,15
16620,4166,1541,4,Highly recommended,2025-08-30,False,6,14
16621,891,9263,5,Amazing story,2025-06-12,True,9,13
16622,8226,15224,2,Could be better,2025-07-20,True,7,15
16623,500,13140,4,Highly recommended,2025-02-24,True,12,16
16624,7224,8833,5,A masterpiece,2024-11-17,False,9,11
16625,8314,17811,4,Excellent read!,2025-03-01,True,9,18
16626,9672,11319,4,Excellent read!,2023-12-17,True,7,8
16627,7529,15061,2,Overrated,2024-08-16,True,0,5
16628,1332,6676,5,A masterpiece,2025-05-07,True,5,8
16629,2855,17739,2,Not impressed,2025-05-23,True,4,10
16630,3652,19791,5,Couldn't put it down!,2025-03-13,False,6,12
16631,2311,11089,4,Highly recommended,2025-01-24,True,8,11
16632,8752,17411,4,Highly recommended,2025-09-29,False,7,14
16633,8214,992,4,Amazing story,2024-12-03,True,6,15
16634,2569,11302,3,Worth reading,2023-12-08,True,3,4
16635,4473,2883,5,Couldn't put it down!,2024-05-03,True,8,17
16636,9606,12844,4,Best book I've read this year,2025-09-10,True,8,14
16637,1078,19947,2,Waste of time,2024-12-31,False,6,9
16638,6322,19763,5,Couldn't put it down!,2024-09-24,True,7,14
16639,3949,15084,4,Best book I've read this year,2024-01-26,True,6,7
16640,9124,18979,4,Best book I've read this year,2023-11-17,True,4,13
16641,3955,12818,2,Not impressed,2024-07-22,True,2,9
16642,4774,10561,4,Amazing story,2025-09-26,True,7,8
16643,7201,6778,4,Couldn't put it down!,2025-08-08,True,13,22
16644,5870,15615,5,Highly recommended,2024-01-09,True,8,8
16645,5110,11638,4,Excellent read!,2025-10-17,True,6,12
16646,3926,15174,2,Not impressed,2023-10-27,False,5,6
16647,1347,12085,4,Couldn't put it down!,2024-01-26,True,11,20
16648,8016,18613,1,Not what I expected,2024-07-27,False,1,4
16649,8192,17550,5,Best book I've read this year,2025-03-12,False,16,16
16650,5614,7760,5,A masterpiece,2025-04-18,True,11,18
16651,1674,3989,5,Highly recommended,2024-03-03,True,12,17
16652,990,16136,3,Pretty good,2024-07-24,True,5,10
16653,4645,18783,4,Couldn't put it down!,2025-05-02,True,7,9
16654,2791,15038,4,Excellent read!,2025-07-12,True,13,16
16655,1565,8748,2,Not what I expected,2023-11-15,True,5,10
16656,4562,3687,5,Excellent read!,2025-03-23,True,5,5
16657,7354,13797,4,Amazing story,2024-11-05,True,4,4
16658,7408,11417,5,A masterpiece,2025-08-04,True,14,22
16659,7804,4795,3,Average read,2024-10-11,True,8,13
16660,7270,5483,4,Best book I've read this year,2024-08-24,False,5,6
16661,7991,2430,4,Excellent read!,2025-01-23,True,9,9
16662,7057,11801,5,Highly recommended,2024-03-25,True,9,13
16663,759,16904,3,Average read,2024-10-26,True,3,6
16664,9646,9807,4,Excellent read!,2024-11-29,True,8,15
16665,3949,8168,3,Pretty good,2025-08-04,True,10,11
16666,2084,18994,5,Excellent read!,2024-01-29,True,10,17
16667,7501,9615,1,Overrated,2024-02-19,True,1,1
16668,1534,15177,5,A masterpiece,2024-05-03,True,12,13
16669,7678,1014,3,Decent book,2025-09-05,False,5,11
16670,3459,13456,3,Worth reading,2025-02-06,False,5,13
16671,1052,9212,1,Not what I expected,2023-12-17,True,4,5
16672,4356,16133,4,Best book I've read this year,2024-06-23,True,11,13
16673,1480,27,4,A masterpiece,2025-02-19,True,12,16
16674,3992,18332,3,Average read,2024-09-27,True,6,6
16675,9181,9508,5,Amazing story,2025-05-04,True,11,15
16676,4463,8315,4,Couldn't put it down!,2024-01-27,False,6,13
16677,3708,5986,4,Best book I've read this year,2024-12-27,True,2,4
16678,9065,2954,3,Not bad,2024-06-03,True,4,6
16679,7322,19460,5,Best book I've read this year,2025-08-05,True,8,8
16680,1646,14533,5,Couldn't put it down!,2024-11-30,True,5,10
16681,8697,4808,3,Pretty good,2024-04-15,True,6,12
16682,9338,10899,4,Highly recommended,2024-10-17,True,9,9
16683,8112,13159,3,It was okay,2024-04-04,True,4,12
16684,6443,18238,5,Best book I've read this year,2023-12-12,False,10,12
16685,2014,17507,4,A masterpiece,2024-11-16,True,6,14
16686,6527,2196,4,Excellent read!,2024-07-23,True,5,8
16687,7096,6234,3,Decent book,2025-08-02,True,1,6
16688,3690,780,5,Amazing story,2024-10-04,True,14,20
16689,1982,14359,4,A masterpiece,2023-11-27,False,10,13
16690,7051,12721,4,Amazing story,2025-05-29,False,3,10
16691,1141,9077,3,It was okay,2024-11-13,True,7,16
16692,1012,3570,3,It was okay,2024-02-19,True,4,12
16693,6067,744,2,Not what I expected,2024-08-14,True,8,15
16694,7563,4573,5,Best book I've read this year,2025-04-13,True,9,14
16695,605,5266,3,It was okay,2024-05-24,True,8,15
16696,5380,2084,4,Amazing story,2025-02-23,True,9,17
16697,5442,2948,3,Not bad,2025-04-22,False,5,8
16698,2934,8610,5,Highly recommended,2025-07-25,True,13,17
16699,5367,3658,1,Not what I expected,2024-05-01,True,3,4
16700,7101,2364,4,Highly recommended,2025-07-04,True,7,9
16701,3268,15842,5,Best book I've read this year,2025-05-14,True,13,21
16702,1504,9140,3,Worth reading,2024-06-06,True,7,10
16703,5079,15216,5,Excellent read!,2024-12-24,True,7,8
16704,8053,16306,2,Not what I expected,2024-07-21,False,4,4
16705,9851,17592,4,A masterpiece,2025-03-23,True,9,11
16706,7057,8831,5,Highly recommended,2024-01-08,False,14,17
16707,9295,13677,5,Best book I've read this year,2024-07-05,True,11,15
16708,2355,2423,5,Amazing story,2024-11-14,True,15,20
16709,3781,725,4,Amazing story,2025-02-17,True,9,11
16710,4995,15826,2,Overrated,2024-10-04,True,3,12
16711,4134,225,5,Best book I've read this year,2025-09-07,True,17,19
16712,7433,16189,4,Best book I've read this year,2025-07-27,True,6,14
16713,7823,15894,3,Worth reading,2024-11-23,False,7,13
16714,7237,9514,3,It was okay,2024-06-02,True,3,4
16715,1155,5311,5,Couldn't put it down!,2023-12-16,False,8,10
16716,8315,1118,4,Best book I've read this year,2024-09-29,False,10,14
16717,5695,12704,3,Average read,2025-03-26,True,7,12
16718,9987,7128,3,Pretty good,2024-11-20,True,4,10
16719,7907,154,4,Highly recommended,2024-08-09,False,7,12
16720,3531,3657,3,Worth reading,2025-02-26,True,8,9
16721,5127,12789,4,Highly recommended,2024-08-23,True,4,13
16722,7352,19667,5,A masterpiece,2024-11-07,True,7,15
16723,3493,19475,4,Couldn't put it down!,2025-06-19,False,9,12
16724,6754,9621,4,Excellent read!,2023-12-25,True,13,18
16725,6729,7362,4,Excellent read!,2024-11-04,False,12,13
16726,9021,15397,3,Decent book,2024-12-17,True,7,9
16727,601,16386,2,Not impressed,2024-07-20,True,4,6
16728,1025,2749,5,Excellent read!,2025-04-07,True,11,20
16729,6932,2149,3,Worth reading,2025-04-08,True,4,4
16730,5224,19346,4,A masterpiece,2025-01-17,True,6,8
16731,276,17002,2,Not impressed,2023-12-10,False,5,11
16732,2805,10646,5,A masterpiece,2024-01-23,True,7,16
16733,6551,856,5,Highly recommended,2025-07-19,True,11,16
16734,2516,16346,2,Not impressed,2025-02-14,False,5,8
16735,6775,1575,4,Highly recommended,2024-10-05,False,5,5
16736,4380,11248,4,Highly recommended,2024-02-15,True,10,10
16737,7378,3681,4,Highly recommended,2023-11-10,True,5,8
16738,982,10876,4,Best book I've read this year,2025-05-29,True,5,6
16739,8769,17898,5,Highly recommended,2025-09-21,True,16,17
16740,3112,19464,5,Amazing story,2025-02-15,True,9,11
16741,4856,6740,4,Best book I've read this year,2024-08-08,True,9,9
16742,7635,276,3,It was okay,2024-09-17,True,5,10
16743,6771,2378,1,Disappointing,2025-04-08,True,2,4
16744,4901,13040,3,Not bad,2023-10-30,True,8,16
16745,275,4461,4,Highly recommended,2024-12-28,True,9,10
16746,161,2207,3,Decent book,2023-12-20,True,5,12
16747,5167,1549,3,Average read,2024-06-12,True,5,14
16748,7743,11981,5,Excellent read!,2025-09-03,True,14,22
16749,6451,17328,4,A masterpiece,2025-07-10,True,7,10
16750,3897,18347,5,A masterpiece,2025-05-11,True,8,14
16751,7645,8665,3,Pretty good,2025-02-28,True,5,7
16752,3321,12383,4,Amazing story,2025-10-09,True,8,9
16753,1666,11893,5,Excellent read!,2024-04-16,True,10,10
16754,705,271,5,Couldn't put it down!,2024-07-02,True,10,12
16755,3983,3895,5,A masterpiece,2024-02-27,True,13,16
16756,2233,17220,2,Not what I expected,2024-09-24,True,5,6
16757,7435,1470,5,Couldn't put it down!,2025-10-18,True,14,18
16758,8185,18380,4,Excellent read!,2025-05-04,True,14,15
16759,1566,5185,2,Not impressed,2024-06-07,True,5,9
16760,1860,7970,4,A masterpiece,2024-12-11,True,3,12
16761,5789,17458,2,Waste of time,2025-05-18,True,5,13
16762,180,5217,4,Amazing story,2024-07-01,True,9,18
16763,7603,17414,4,Highly recommended,2025-08-20,False,15,20
16764,5972,18645,5,Best book I've read this year,2024-03-06,False,6,7
16765,7548,8655,4,Best book I've read this year,2023-11-04,True,13,16
16766,5384,11279,4,Excellent read!,2024-03-22,True,9,14
16767,1322,15478,4,Couldn't put it down!,2025-03-20,True,11,11
16768,867,10746,1,Could be better,2024-10-13,True,5,5
16769,7956,16172,5,Highly recommended,2024-06-03,True,9,12
16770,4777,6015,5,A masterpiece,2025-09-28,True,11,18
16771,3256,6935,4,A masterpiece,2024-07-29,True,9,14
16772,4101,17977,3,Pretty good,2024-04-19,False,4,12
16773,6062,16073,4,Best book I've read this year,2024-01-14,True,15,15
16774,7330,8469,3,It was okay,2024-07-11,True,8,13
16775,8280,4606,1,Overrated,2024-11-29,True,0,3
16776,7066,19464,5,Excellent read!,2025-06-09,True,13,17
16777,2763,15444,4,Excellent read!,2025-02-23,True,5,13
16778,298,15254,2,Not what I expected,2024-05-26,True,3,9
16779,1503,9012,1,Not what I expected,2024-03-14,True,2,4
16780,5170,10441,1,Disappointing,2025-01-01,True,1,9
16781,6030,223,3,Worth reading,2024-11-30,True,3,3
16782,2378,5282,5,Highly recommended,2024-01-21,True,12,19
16783,2839,10243,5,Excellent read!,2024-07-11,True,9,13
16784,1683,17011,4,A masterpiece,2025-02-18,False,9,10
16785,5082,6228,4,Excellent read!,2025-06-03,True,8,9
16786,756,19555,5,Couldn't put it down!,2025-06-30,False,11,15
16787,5939,7593,4,A masterpiece,2025-02-27,False,9,12
16788,1935,937,4,Amazing story,2024-07-14,False,8,13
16789,3607,4799,5,Couldn't put it down!,2025-06-13,True,4,13
16790,9354,8828,2,Overrated,2024-03-12,True,2,11
16791,8008,7848,5,Excellent read!,2025-02-24,False,15,22
16792,5799,8102,3,Decent book,2025-07-10,False,4,6
16793,1457,5143,4,Couldn't put it down!,2024-11-17,True,6,8
16794,5022,9257,4,Best book I've read this year,2025-01-05,True,10,13
16795,9522,999,5,Amazing story,2024-11-02,True,10,15
16796,7609,19945,1,Not what I expected,2024-02-29,False,3,6
16797,3591,10467,3,Pretty good,2025-05-08,True,7,8
16798,5421,6336,5,Highly recommended,2023-12-07,True,15,22
16799,3316,484,2,Waste of time,2024-03-23,False,10,11
16800,2165,14425,5,Highly recommended,2024-01-13,False,12,13
16801,8651,13700,3,Average read,2024-06-10,True,8,12
16802,1923,16633,4,Excellent read!,2025-09-15,True,11,19
16803,6788,14048,4,Couldn't put it down!,2023-12-17,True,9,16
16804,3912,10815,5,Amazing story,2025-01-22,False,12,18
16805,7053,1355,4,Couldn't put it down!,2025-10-19,True,3,9
16806,5260,7028,1,Waste of time,2025-09-27,True,0,3
16807,2415,17656,2,Disappointing,2025-01-26,True,2,5
16808,4797,16711,3,Worth reading,2024-05-07,True,9,18
16809,1335,11904,5,Excellent read!,2025-07-14,True,13,17
16810,8388,6269,4,Amazing story,2024-05-26,True,8,12
16811,1447,2972,3,Pretty good,2025-09-22,True,6,15
16812,9113,3540,5,Amazing story,2024-04-29,True,11,18
16813,8910,3539,5,A masterpiece,2025-08-14,True,5,10
16814,3048,18912,5,A masterpiece,2023-11-04,False,10,19
16815,4896,6691,5,Couldn't put it down!,2024-03-30,True,13,16
16816,7432,2865,5,Couldn't put it down!,2024-02-28,True,13,16
16817,2933,3384,4,A masterpiece,2025-10-14,True,3,10
16818,4947,10628,4,Excellent read!,2025-07-30,True,12,15
16819,2295,15092,3,It was okay,2025-07-04,True,4,10
16820,1970,8666,2,Not what I expected,2025-03-27,True,3,7
16821,9426,18557,5,Highly recommended,2025-09-05,True,12,16
16822,9258,8199,3,Decent book,2024-03-19,False,4,4
16823,403,3715,4,Amazing story,2024-01-28,True,10,11
16824,1238,1871,3,Not bad,2025-06-02,True,7,12
16825,5461,3358,5,Amazing story,2024-10-01,True,11,13
16826,4524,8198,4,Amazing story,2024-05-08,True,5,9
16827,8660,14152,5,Best book I've read this year,2025-09-27,True,6,9
16828,9817,12515,5,Best book I've read this year,2024-11-16,True,14,15
16829,5428,17957,4,Best book I've read this year,2025-03-22,False,8,14
16830,5086,17640,4,Couldn't put it down!,2023-11-05,True,6,12
16831,821,17656,3,Decent book,2024-09-09,True,3,10
16832,3543,11389,2,Not what I expected,2024-03-09,True,1,6
16833,729,10893,1,Waste of time,2025-01-20,True,3,11
16834,3468,8381,3,Average read,2023-10-26,True,11,15
16835,1380,7938,5,Amazing story,2023-12-23,True,11,12
16836,2799,18820,2,Not what I expected,2024-11-20,True,3,11
16837,1599,4155,4,Excellent read!,2024-05-15,True,8,11
16838,8320,17242,4,Couldn't put it down!,2024-04-05,True,5,8
16839,4818,16392,4,Couldn't put it down!,2023-12-07,True,8,16
16840,1849,9462,3,Average read,2025-01-14,True,8,15
16841,9628,14480,5,Highly recommended,2024-06-02,True,15,17
16842,910,5685,4,Best book I've read this year,2024-10-12,True,11,13
16843,3211,6411,2,Not impressed,2024-02-01,True,6,8
16844,5738,18226,5,Highly recommended,2025-10-03,True,8,16
16845,4889,7783,4,Best book I've read this year,2024-10-16,True,8,11
16846,506,7051,4,Couldn't put it down!,2024-09-23,False,7,12
16847,5648,7631,4,A masterpiece,2024-03-30,True,5,11
16848,314,14520,3,Pretty good,2024-10-27,True,7,9
16849,7692,13618,5,Highly recommended,2025-04-26,True,10,15
16850,9995,18745,5,Amazing story,2025-07-08,True,10,10
16851,3702,9516,5,Highly recommended,2025-02-25,True,7,8
16852,6672,9335,2,Waste of time,2024-04-29,True,1,1
16853,5146,2735,5,Couldn't put it down!,2024-06-11,True,7,8
16854,6512,8315,4,Excellent read!,2025-05-22,False,7,12
16855,312,7616,4,Best book I've read this year,2023-11-11,True,8,15
16856,610,4604,5,Couldn't put it down!,2023-11-16,True,12,13
16857,3311,15929,4,Best book I've read this year,2024-10-18,True,5,7
16858,8300,10556,4,A masterpiece,2025-07-03,True,12,20
16859,8114,11068,5,Highly recommended,2024-04-19,False,11,20
16860,3013,1990,4,Best book I've read this year,2023-12-24,True,10,12
16861,3975,11019,3,Decent book,2024-11-15,False,3,7
16862,5686,2296,4,Best book I've read this year,2024-10-27,True,5,14
16863,6246,8346,4,A masterpiece,2025-05-26,True,3,12
16864,6640,9741,3,Pretty good,2025-03-04,False,7,16
16865,9893,11243,4,Highly recommended,2023-11-21,True,6,14
16866,57,14921,5,Highly recommended,2025-05-17,True,7,11
16867,1298,16948,3,Decent book,2024-12-06,True,6,6
16868,6308,10639,3,Average read,2023-11-23,False,8,15
16869,1581,8188,4,Amazing story,2023-12-14,True,4,10
16870,3921,564,4,Highly recommended,2023-10-25,True,6,8
16871,3001,2037,4,Couldn't put it down!,2024-07-15,True,14,20
16872,1156,13891,4,Amazing story,2024-07-20,True,10,19
16873,7382,6628,2,Waste of time,2024-07-06,False,4,13
16874,9917,17440,4,Couldn't put it down!,2024-10-18,False,13,15
16875,9234,6566,3,Not bad,2023-11-02,True,10,18
16876,490,3586,4,Best book I've read this year,2025-04-10,True,7,8
16877,6815,3290,4,A masterpiece,2025-02-08,True,5,5
16878,9598,3213,1,Not what I expected,2025-08-08,False,1,8
16879,1098,3233,3,Average read,2025-10-04,True,8,14
16880,6417,5817,4,Amazing story,2025-04-02,True,14,22
16881,6442,8658,4,Highly recommended,2025-08-10,True,11,15
16882,8523,12942,5,Best book I've read this year,2024-05-08,True,12,16
16883,5936,18900,4,Highly recommended,2024-05-29,True,8,13
16884,9659,7009,4,Best book I've read this year,2025-10-02,True,7,15
16885,2785,2936,3,Not bad,2025-05-18,False,4,4
16886,3454,6670,3,Average read,2024-09-15,True,5,5
16887,9992,15246,4,Amazing story,2023-11-22,True,9,9
16888,3023,7715,4,Amazing story,2025-02-26,True,8,15
16889,750,9954,4,Amazing story,2023-10-30,True,6,14
16890,2036,9438,5,Best book I've read this year,2025-08-27,False,9,9
16891,6183,6890,3,Average read,2024-12-25,True,9,13
16892,6917,9745,1,Not impressed,2025-07-06,True,1,3
16893,3964,15881,4,Highly recommended,2025-01-20,True,6,15
16894,7563,16594,3,Worth reading,2025-05-27,True,7,12
16895,4823,12860,3,Not bad,2023-12-11,True,2,6
16896,9472,7315,4,Amazing story,2025-05-06,True,7,15
16897,1892,15485,5,A masterpiece,2024-05-06,False,6,7
16898,58,10046,4,Excellent read!,2024-05-11,True,12,20
16899,8585,13874,4,Highly recommended,2025-01-07,True,7,9
16900,6443,244,4,Excellent read!,2024-05-03,False,9,15
16901,9421,14924,2,Overrated,2024-02-17,True,1,5
16902,5507,18449,2,Waste of time,2023-12-10,True,5,5
16903,6232,19529,5,Highly recommended,2024-02-08,True,8,14
16904,2891,1278,3,Decent book,2024-12-18,True,4,8
16905,472,4966,5,Amazing story,2024-01-22,False,12,13
16906,1425,1576,3,Not bad,2025-06-08,True,6,10
16907,65,18635,5,Best book I've read this year,2024-08-22,False,12,13
16908,3970,6403,3,Worth reading,2025-08-29,True,9,13
16909,5303,96,4,Best book I've read this year,2024-07-10,True,7,13
16910,3836,5346,1,Waste of time,2024-03-28,True,1,10
16911,666,10595,2,Could be better,2024-03-10,True,4,4
16912,1269,1718,5,Highly recommended,2024-07-22,True,11,19
16913,7545,17262,5,Excellent read!,2025-04-16,False,6,11
16914,7189,15812,5,Excellent read!,2024-01-18,False,9,18
16915,3617,3776,4,Highly recommended,2024-11-20,True,11,17
16916,7702,1407,5,Best book I've read this year,2025-05-29,False,11,11
16917,2731,559,4,A masterpiece,2025-07-16,True,7,13
16918,1247,8648,5,Excellent read!,2025-09-21,True,15,23
16919,9747,4961,3,Average read,2024-07-01,False,4,11
16920,6182,2981,5,Best book I've read this year,2023-11-20,True,14,20
16921,8025,7288,3,It was okay,2025-03-20,True,4,9
16922,2434,2853,3,Average read,2025-01-02,True,3,8
16923,5108,19341,5,Amazing story,2024-06-26,True,6,12
16924,4296,12679,4,Best book I've read this year,2025-07-22,True,4,7
16925,7100,19449,4,Amazing story,2025-06-06,True,9,12
16926,9578,2461,5,Excellent read!,2024-12-19,True,10,15
16927,3549,6475,4,Highly recommended,2024-03-19,True,6,12
16928,5371,12927,3,It was okay,2025-03-14,True,3,7
16929,1590,14679,4,Amazing story,2025-09-12,True,11,17
16930,2948,6363,4,Highly recommended,2024-08-08,True,6,11
16931,603,1341,3,Not bad,2024-01-28,True,2,5
16932,4608,16621,5,Best book I've read this year,2025-06-28,True,11,11
16933,6996,4039,4,Amazing story,2024-12-11,False,10,17
16934,7324,8160,5,Best book I've read this year,2025-03-18,True,10,14
16935,9040,10991,4,Highly recommended,2025-08-29,True,2,10
16936,1642,6796,3,Decent book,2024-08-20,True,6,13
16937,9838,6959,5,A masterpiece,2025-10-16,True,15,22
16938,7309,5840,4,Best book I've read this year,2024-05-06,True,11,20
16939,2900,5218,3,Decent book,2024-11-21,True,3,3
16940,11,2783,3,Average read,2024-06-05,True,4,5
16941,9341,8701,3,Worth reading,2023-11-15,True,6,12
16942,9917,17867,3,Not bad,2025-07-15,False,9,15
16943,2823,17322,4,Amazing story,2025-10-06,True,5,8
16944,827,5102,3,Decent book,2025-02-04,True,3,10
16945,9098,2833,4,A masterpiece,2024-08-12,True,13,14
16946,5396,18468,5,A masterpiece,2024-12-22,True,9,11
16947,3243,11516,4,Amazing story,2024-10-01,False,8,9
16948,6267,16374,4,Couldn't put it down!,2024-10-24,True,8,8
16949,6082,16524,5,Best book I've read this year,2025-05-13,True,12,18
16950,243,2070,5,A masterpiece,2025-04-13,True,8,10
16951,4537,10517,4,Couldn't put it down!,2024-12-23,False,10,15
16952,6732,1428,3,Pretty good,2024-10-13,True,2,3
16953,709,7407,1,Could be better,2025-02-06,True,1,4
16954,8693,3250,3,Decent book,2023-12-21,True,7,9
16955,609,2780,4,A masterpiece,2024-10-24,True,6,8
16956,9888,3959,3,Average read,2025-06-22,True,7,14
16957,4086,19242,4,Excellent read!,2024-10-18,True,10,10
16958,6146,5192,5,Amazing story,2025-06-10,True,8,10
16959,35,13690,4,Couldn't put it down!,2024-03-08,True,16,22
16960,9410,5791,5,Amazing story,2025-03-08,False,7,10
16961,701,3154,5,Highly recommended,2024-03-24,False,13,16
16962,2996,13348,2,Disappointing,2023-11-09,True,4,6
16963,6310,12769,4,A masterpiece,2024-02-08,True,6,13
16964,6024,6120,5,A masterpiece,2025-04-22,True,11,12
16965,9552,578,5,Couldn't put it down!,2025-06-10,True,11,11
16966,4320,15337,2,Disappointing,2025-06-27,False,5,9
16967,635,16710,5,A masterpiece,2024-03-14,True,15,19
16968,6586,13178,4,Best book I've read this year,2024-08-13,False,6,14
16969,3515,13182,3,It was okay,2024-04-08,False,5,10
16970,7535,19666,4,Couldn't put it down!,2024-02-11,True,12,18
16971,3390,6148,2,Could be better,2024-09-07,True,2,10
